date,host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
2016-07-15,100,False,False,80205,39.75884,-104.97936,House,Entire home/apt,4,2,2,2,240.0,0.0,40.0,1,0.0,2,34,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,1,1,0,0.82,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2010-11-27,100,True,False,80204,39.73667,-104.99273,Apartment,Entire home/apt,2,1,1,1,110.0,500.0,95.0,1,0.0,31,65,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,1,2,0,1.0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2018-03-17,97,True,False,80205,39.75441,-104.98962,Apartment,Entire home/apt,3,1,1,2,119.0,1500.0,200.0,2,0.0,30,57,98,10,10.0,10.0,10.0,9.0,10.0,True,strict_14_with_grace_period,1,1,0,0,4.34,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
2013-09-10,100,True,True,80206,39.72373,-104.95034,Apartment,Entire home/apt,5,1,2,4,170.0,200.0,100.0,1,0.0,1,81,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,2.94,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
2018-05-26,97,False,False,80202,39.74555,-104.99583,Apartment,Private room,2,1,1,1,80.0,300.0,200.0,1,20.0,30,0,94,9,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,0,1,0,1.25,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
2016-05-17,100,True,False,80212,39.76553,-105.05283,House,Entire home/apt,7,2,3,3,180.0,3000.0,97.0,1,0.0,2,54,100,10,10.0,10.0,10.0,9.0,10.0,True,strict_14_with_grace_period,1,1,0,0,4.43,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
2016-01-03,100,True,True,80218,39.73733,-104.96804,Apartment,Entire home/apt,4,1,1,1,120.0,0.0,35.0,1,10.0,1,0,96,9,9.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,7.55,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
2019-02-25,100,False,False,80202,39.758,-105.00457,Apartment,Entire home/apt,4,1,1,2,200.0,0.0,88.0,1,5.0,1,90,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,3,0,0,40.41,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0
2015-02-26,100,False,False,80206,39.73036,-104.9459,House,Entire home/apt,6,1,3,5,195.0,400.0,100.0,4,15.0,4,44,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.37,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
2011-04-21,100,False,False,80220,39.74428,-104.8928,House,Private room,2,1,1,1,45.0,100.0,0.0,1,0.0,1,0,97,10,9.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,2.76,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2016-01-18,100,True,True,80205,39.76063,-104.97956,Apartment,Entire home/apt,2,1,1,1,127.0,0.0,50.0,2,0.0,2,50,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,3,0,0,3.14,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
2016-09-08,100,True,False,80205,39.76704,-104.9592,House,Entire home/apt,10,2,4,6,107.0,0.0,150.0,4,20.0,3,34,94,10,9.0,10.0,10.0,9.0,9.0,True,moderate,1,1,0,0,1.22,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
2017-06-06,63,False,False,80212,39.76817,-105.04317,House,Entire home/apt,3,1,1,1,99.0,0.0,75.0,1,0.0,2,63,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.03,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2014-04-11,90,True,False,80237,39.64674,-104.91552,House,Private room,2,1,1,1,42.0,100.0,25.0,2,25.0,1,6,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,4,0,4,0,2.83,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2015-06-21,100,True,False,80224,39.69882,-104.90835,Apartment,Private room,2,1,1,1,45.0,100.0,20.0,2,15.0,2,5,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,5,1,4,0,2.48,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
2015-01-14,100,False,True,80205,39.75352,-104.96671,Apartment,Private room,4,1,2,2,60.0,0.0,30.0,2,15.0,2,64,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,5.65,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2018-08-23,100,False,False,80211,39.7624,-105.01321000000002,Apartment,Entire home/apt,8,3,3,3,999.0,355.0,220.0,1,0.0,1,25,98,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,3.8,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2014-04-17,100,True,True,80219,39.68631,-105.02901,Apartment,Entire home/apt,4,1,1,1,45.0,100.0,40.0,2,10.0,2,84,100,10,10.0,10.0,10.0,10.0,9.0,False,moderate,1,1,0,0,2.87,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2013-07-13,100,False,False,80211,39.77578,-105.0031,House,Private room,2,1,1,1,75.0,0.0,0.0,1,0.0,1,90,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,0.35,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-05,100,False,False,80206,39.72788,-104.95714,House,Private room,2,1,1,1,50.0,0.0,50.0,1,15.0,30,0,80,10,8.0,10.0,8.0,10.0,8.0,False,moderate,3,0,3,0,1.0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2018-03-28,100,True,False,80211,39.75829,-105.02096,House,Entire home/apt,6,5,3,3,195.0,300.0,125.0,6,50.0,2,72,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.36,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2015-10-28,100,True,True,80205,39.75408,-104.96574,Apartment,Entire home/apt,4,1,2,2,229.0,1000.0,75.0,4,25.0,3,83,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.08,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0
2018-12-04,98,False,False,80205,39.74889,-104.96141,Apartment,Entire home/apt,5,1,2,3,90.0,0.0,50.0,1,0.0,1,80,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,121,121,0,0,4.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2017-02-08,100,True,False,80211,39.75285,-105.02451,House,Entire home/apt,5,2,2,2,275.0,0.0,125.0,1,0.0,2,90,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.52,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2015-06-16,100,True,False,80212,39.78163,-105.04324,House,Entire home/apt,6,1,0,1,70.0,0.0,40.0,4,10.0,2,84,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.42,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0
2017-07-04,100,True,False,80239,39.78061,-104.83888,House,Private room,2,1,1,1,50.0,0.0,0.0,1,5.0,1,0,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,16.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2018-10-16,100,True,False,80220,39.72799000000001,-104.92619,House,Entire home/apt,4,1,2,2,95.0,275.0,90.0,4,25.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,4.23,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
2018-12-04,98,False,False,80219,39.72215,-105.03375,Apartment,Entire home/apt,6,1,3,3,90.0,0.0,60.0,1,0.0,1,89,92,9,9.0,10.0,10.0,10.0,9.0,False,moderate,121,121,0,0,5.41,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-07-05,100,False,False,80218,39.71704,-104.97623,Apartment,Entire home/apt,2,1,1,1,60.0,0.0,60.0,1,0.0,30,2,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,0.5,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-09-17,100,False,True,80205,39.75336,-104.99188,Apartment,Private room,4,2,2,2,70.0,0.0,10.0,1,30.0,1,75,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,4.29,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-04-10,100,True,False,80203,39.72828,-104.98178,House,Entire home/apt,4,1,2,2,140.0,250.0,60.0,1,0.0,1,83,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.45,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2019-07-04,100,False,False,80249,39.77262,-104.74445,House,Private room,4,2,1,2,77.0,0.0,20.0,1,0.0,1,58,97,10,10.0,10.0,10.0,10.0,10.0,True,flexible,4,0,4,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015-08-22,100,False,True,80216,39.77903,-104.94858,Apartment,Entire home/apt,4,1,1,1,70.0,100.0,60.0,2,10.0,1,76,96,10,9.0,10.0,10.0,8.0,10.0,False,moderate,2,2,0,0,1.83,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
2011-01-03,100,True,True,80205,39.76094000000001,-104.96634,House,Entire home/apt,8,3,4,4,320.0,500.0,125.0,8,40.0,5,0,96,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,2,0,0,0.31,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
2012-06-09,100,True,False,80206,39.73349,-104.95414,House,Private room,2,1,1,1,70.0,0.0,0.0,1,10.0,2,67,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,0,2,0,1.45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
2017-08-22,100,False,False,80220,39.73453,-104.93976,Apartment,Entire home/apt,2,1,1,1,63.0,100.0,40.0,1,0.0,1,1,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,1.91,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2016-01-22,100,True,False,80211,39.76488,-105.02069,Apartment,Entire home/apt,2,1,1,1,61.0,1000.0,75.0,1,0.0,29,51,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,13,13,0,0,2.81,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2015-03-08,97,False,True,80210,39.67983,-104.98181,House,Entire home/apt,2,1,1,1,250.0,250.0,15.0,2,15.0,2,10,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.66,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2012-03-24,100,False,True,80205,39.7481,-104.96144,House,Private room,1,1,1,0,37.0,0.0,15.0,1,0.0,1,27,95,10,9.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,2.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-01-21,100,True,True,80203,39.72512,-104.97954,Apartment,Entire home/apt,4,1,1,2,125.0,1000.0,60.0,2,10.0,1,57,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,4.48,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
2019-03-25,100,True,False,80205,39.7661,-104.9721,House,Entire home/apt,4,1,2,3,94.0,250.0,105.0,6,100.0,1,69,98,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,5.92,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2016-05-05,100,True,False,80205,39.75467,-104.98572,Apartment,Entire home/apt,8,2,3,4,217.0,999.0,299.0,6,0.0,30,90,97,10,10.0,10.0,10.0,9.0,10.0,False,strict_14_with_grace_period,9,9,0,0,7.13,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
2016-07-20,67,False,False,80216,39.77503,-104.98697,House,Entire home/apt,4,1,1,2,95.0,1500.0,125.0,2,10.0,31,87,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.23,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
2014-03-01,100,False,True,80214,39.75312,-105.05487,House,Private room,2,1,1,1,40.0,0.0,5.0,2,20.0,1,54,100,10,10.0,10.0,10.0,9.0,10.0,True,flexible,1,0,1,0,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-15,100,False,False,80205,39.76742,-104.96491,House,Entire home/apt,6,2,2,2,125.0,0.0,115.0,1,0.0,1,63,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,4.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2016-05-09,100,True,False,80207,39.76263,-104.92702,House,Entire home/apt,4,1,2,2,150.0,0.0,75.0,2,20.0,2,0,97,10,9.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,0.79,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2015-03-12,100,True,False,80204,39.73222,-105.00317,Apartment,Entire home/apt,6,1,2,3,159.0,199.0,75.0,2,20.0,1,73,94,9,9.0,9.0,10.0,9.0,9.0,False,moderate,13,5,7,0,5.93,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
2018-08-18,100,True,False,80204,39.73606,-104.99893,Apartment,Private room,2,1,1,1,60.0,0.0,10.0,1,0.0,1,57,96,10,9.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,2.7,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2015-12-30,100,True,True,80204,39.73228,-105.00067,Apartment,Entire home/apt,2,1,1,1,75.0,0.0,30.0,2,120.0,30,65,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,2,0,0,10.78,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
2011-01-16,100,False,True,80205,39.76335,-104.95583,House,Entire home/apt,8,2,3,4,250.0,350.0,100.0,8,10.0,30,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,0.45,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2018-07-18,100,False,False,80211,39.75335,-105.0247,House,Private room,2,1,1,1,95.0,0.0,20.0,1,0.0,2,84,92,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,3,0,3,0,3.64,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2016-04-21,100,True,False,80212,39.78809,-105.0431,House,Private room,2,1,1,1,52.0,0.0,0.0,2,20.0,1,0,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,3,0,3,0,1.88,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
2014-07-29,90,True,False,80210,39.67059,-104.95174,House,Private room,1,1,1,1,43.0,200.0,30.0,1,10.0,1,71,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,4,0,4,0,0.28,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
2016-05-11,100,True,False,80210,39.67518,-104.97539,Apartment,Private room,2,1,0,1,60.0,100.0,30.0,1,10.0,2,75,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,0,3,0,0.12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0
2014-08-27,100,False,False,80205,39.75357,-104.97478999999998,House,Entire home/apt,14,3,4,6,800.0,200.0,275.0,10,15.0,2,45,90,9,10.0,10.0,9.0,9.0,9.0,True,strict_14_with_grace_period,4,4,0,0,1.7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
2017-03-20,71,False,False,80211,39.76481,-105.01888999999998,House,Entire home/apt,6,2,2,3,385.0,0.0,127.0,6,0.0,3,0,100,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,5,5,0,0,0.13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2017-02-04,100,True,True,80204,39.74121,-105.03755,Apartment,Entire home/apt,6,1,2,3,78.0,200.0,85.0,4,20.0,2,59,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.99,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0
2017-07-09,97,False,False,80205,39.75629,-104.98561,Apartment,Entire home/apt,1,1,0,1,89.0,0.0,15.0,1,0.0,1,0,90,10,8.0,10.0,10.0,8.0,9.0,False,flexible,1,1,0,0,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-07-25,100,True,True,80210,39.68261,-104.98729,Apartment,Entire home/apt,2,1,0,1,79.0,150.0,50.0,2,20.0,1,89,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,5.48,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2014-01-03,100,True,False,80204,39.72535,-105.03517,Apartment,Entire home/apt,2,1,1,1,80.0,100.0,75.0,2,0.0,2,55,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,4.05,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
2015-04-27,100,True,False,80218,39.7361,-104.97805,House,Entire home/apt,7,2,3,4,375.0,500.0,145.0,1,0.0,5,34,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,2.5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
2014-01-03,100,True,True,80211,39.77246,-105.01952,Apartment,Entire home/apt,4,1,2,2,80.0,0.0,80.0,4,25.0,2,70,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,6.4,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
2013-05-28,100,True,False,80212,39.77228,-105.05218,House,Entire home/apt,5,1,2,2,102.0,150.0,90.0,5,100.0,1,33,99,10,10.0,10.0,10.0,9.0,10.0,True,moderate,1,1,0,0,5.83,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
2015-04-29,0,False,False,80211,39.77002,-105.01373,House,Entire home/apt,5,1,3,4,149.0,500.0,150.0,1,0.0,3,80,96,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
2015-11-16,100,True,True,80205,39.76722,-104.97602,Apartment,Entire home/apt,6,2,3,3,150.0,200.0,150.0,1,0.0,2,57,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,4.23,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2012-09-30,100,True,False,80205,39.74954,-104.98127,House,Private room,1,1,1,1,65.0,0.0,0.0,1,30.0,2,62,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,8.74,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2018-11-06,100,True,False,80222,39.67948,-104.92409,Apartment,Entire home/apt,6,1,2,2,83.0,0.0,50.0,1,0.0,1,75,96,10,10.0,10.0,10.0,9.0,10.0,False,moderate,1,1,0,0,6.9,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2012-09-04,97,False,True,80202,39.75704,-104.99991,Apartment,Entire home/apt,3,1,1,2,99.0,150.0,50.0,1,0.0,1,0,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,0.54,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
2018-12-04,98,False,False,80210,39.67002,-104.98152,Apartment,Entire home/apt,4,1,2,2,94.0,0.0,50.0,1,0.0,1,81,95,9,9.0,10.0,10.0,10.0,9.0,False,moderate,121,121,0,0,4.59,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2016-01-04,100,True,True,80211,39.76451,-105.02012,Apartment,Entire home/apt,4,1,2,2,134.0,0.0,85.0,2,25.0,3,50,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.55,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
2015-04-05,92,True,False,80207,39.75721,-104.91909,House,Entire home/apt,7,1,3,4,135.0,3000.0,150.0,2,10.0,1,60,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,2,0,0,3.73,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
2014-11-25,94,False,True,80202,39.75506,-105.00036,Apartment,Entire home/apt,2,1,0,1,203.0,0.0,350.0,1,0.0,30,78,100,10,10.0,6.0,10.0,10.0,10.0,False,strict_14_with_grace_period,46,46,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2015-06-23,97,False,False,80220,39.7451,-104.92095,House,Entire home/apt,6,2,3,3,300.0,0.0,100.0,1,0.0,2,75,96,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,0.72,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
2018-04-23,100,True,False,80206,39.73967,-104.95856,Apartment,Entire home/apt,10,2,3,3,120.0,0.0,70.0,2,15.0,1,39,96,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,4.79,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
2019-11-04,100,False,False,80221,39.78528,-105.01638,House,Entire home/apt,6,1,2,5,149.0,200.0,20.0,3,20.0,1,57,87,9,10.0,10.0,10.0,9.0,10.0,True,strict_14_with_grace_period,1,1,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2012-11-07,100,True,False,80207,39.76036,-104.92815,Apartment,Entire home/apt,2,1,1,2,88.0,150.0,25.0,2,0.0,2,68,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.72,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
2016-09-20,100,False,False,80204,39.74374,-105.04802,House,Entire home/apt,7,5,4,3,325.0,400.0,300.0,5,60.0,7,45,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,0.34,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2014-08-10,100,False,False,80205,39.76153,-104.9494,House,Entire home/apt,6,2,3,3,150.0,0.0,150.0,1,0.0,3,17,93,10,9.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,2.81,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
2014-01-20,100,True,True,80209,39.70254,-104.97631,House,Private room,2,1,1,1,69.0,899.0,89.0,2,19.0,3,87,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,5,2,3,0,0.62,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0
2014-07-15,100,True,False,80203,39.73311,-104.98062,House,Private room,2,1,1,1,115.0,0.0,40.0,2,0.0,1,90,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,2.51,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2016-04-04,97,False,False,80205,39.75719,-104.96423,Apartment,Entire home/apt,2,1,1,1,83.0,0.0,0.0,1,0.0,2,0,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
